"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","TAIL_NUM","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2016,1,1,23,6,"2016-01-23","DL",19790,"DL","N922DX",2789,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1631,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,24,7,"2016-01-24","WN",19393,"WN","N275WN",1581,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125903,30194,"DAL","Dallas, TX","TX",48,"Texas",74,1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,NA,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,24,7,"2016-01-24","AA",19805,"AA","N482AA",1426,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,24,7,"2016-01-24","UA",19977,"UA","N838UA",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,25,1,"2016-01-25","WN",19393,"WN","N7835A",2077,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,25,1,"2016-01-25","DL",19790,"DL","N378NW",2580,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,26,2,"2016-01-26","WN",19393,"WN","N251WN",1165,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,26,2,"2016-01-26","AA",19805,"AA","N733UW",2045,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,26,2,"2016-01-26","UA",19977,"UA","N801UA",338,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA,NA,1,1117,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,27,3,"2016-01-27","WN",19393,"WN","N7743B",453,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,27,3,"2016-01-27","AA",19805,"AA","N127UW",2045,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,27,3,"2016-01-27","UA",19977,"UA","N13720",338,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12266,1226603,31453,"IAH","Houston, TX","TX",48,"Texas",74,1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1646,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,1,1117,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,28,4,"2016-01-28","WN",19393,"WN","N223WN",758,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,29,5,"2016-01-29","WN",19393,"WN","N473WN",901,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219102,31453,"HOU","Houston, TX","TX",48,"Texas",74,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,1,1131,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,29,5,"2016-01-29","AA",19805,"AA","N813AW",817,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,30,6,"2016-01-30","AA",19805,"AA","N818AW",1989,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,30,6,"2016-01-30","WN",19393,"WN","N7843A",3255,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082103,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,30,6,"2016-01-30","DL",19790,"DL","N912DN",1450,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,31,7,"2016-01-31","WN",19393,"WN","N397SW",3184,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,31,7,"2016-01-31","UA",19977,"UA","N830UA",1151,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1428,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,1,31,7,"2016-01-31","B6",20409,"B6","N307JB",1786,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2131,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,1,1,"2016-02-01","WN",19393,"WN","N7703A",696,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,1,1,"2016-02-01","AA",19805,"AA","N663AW",586,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,1,1,"2016-02-01","B6",20409,"B6","N292JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,2,2,"2016-02-02","WN",19393,"WN","N210WN",1165,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,3,3,"2016-02-03","AA",19805,"AA","N677AW",2113,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,3,3,"2016-02-03","WN",19393,"WN","N8329B",1866,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288903,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,4,4,"2016-02-04","WN",19393,"WN","N733SA",1493,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,4,4,"2016-02-04","AA",19805,"AA","N959UW",1825,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410002,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,4,4,"2016-02-04","DL",19790,"DL","N938DN",1462,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,5,5,"2016-02-05","WN",19393,"WN","N946WN",2622,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,5,5,"2016-02-05","AA",19805,"AA","N652AW",586,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,5,5,"2016-02-05","B6",20409,"B6","N348JB",1686,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,6,6,"2016-02-06","WN",19393,"WN","N789SW",3063,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,6,6,"2016-02-06","DL",19790,"DL","N944DL",2126,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1003,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,7,7,"2016-02-07","AA",19805,"AA","N403AA",1426,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,7,7,"2016-02-07","WN",19393,"WN","N901WN",1493,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,8,1,"2016-02-08","WN",19393,"WN","N561WN",2235,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,8,1,"2016-02-08","DL",19790,"DL","N963DN",1462,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,9,2,"2016-02-09","WN",19393,"WN","N275WN",1165,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,10,3,"2016-02-10","DL",19790,"DL","N919DE",1295,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039705,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,10,3,"2016-02-10","WN",19393,"WN","N767SW",1165,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,10,3,"2016-02-10","AA",19805,"AA","N738US",2045,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,11,4,"2016-02-11","WN",19393,"WN","N936WN",1296,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,11,4,"2016-02-11","AA",19805,"AA","N737US",727,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12892,1289203,32575,"LAX","Los Angeles, CA","CA",6,"California",91,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,NA,NA,1,2136,9,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,11,4,"2016-02-11","B6",20409,"B6","N568JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,12,5,"2016-02-12","WN",19393,"WN","N8606C",2087,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,12,5,"2016-02-12","AA",19805,"AA","N717UW",806,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,842,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,12,5,"2016-02-12","B6",20409,"B6","N663JB",2007,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,13,6,"2016-02-13","WN",19393,"WN","N708SW",3026,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11259,1125903,30194,"DAL","Dallas, TX","TX",48,"Texas",74,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA,NA,1,1060,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,14,7,"2016-02-14","DL",19790,"DL","N317NB",1639,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,14,7,"2016-02-14","WN",19393,"WN","N715SW",2873,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169704,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,14,7,"2016-02-14","UA",19977,"UA","N417UA",643,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841,NA,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,14,7,"2016-02-14","EV",20366,"EV","N11109",3939,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393004,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,15,1,"2016-02-15","WN",19393,"WN","N418WN",369,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,15,1,"2016-02-15","UA",19977,"UA","N421UA",709,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11292,1129202,30325,"DEN","Denver, CO","CO",8,"Colorado",82,1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,NA,NA,1,1290,6,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,16,2,"2016-02-16","WN",19393,"WN","N7821L",1493,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14635,1463502,31714,"RSW","Fort Myers, FL","FL",12,"Florida",33,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,NA,NA,1,966,4,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,16,2,"2016-02-16","EV",20366,"EV","N752EV",5502,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295302,31703,"LGA","New York, NY","NY",36,"New York",22,1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,17,3,"2016-02-17","WN",19393,"WN","N908WN",2690,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,18,4,"2016-02-18","WN",19393,"WN","N463WN",901,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12191,1219102,31453,"HOU","Houston, TX","TX",48,"Texas",74,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,1,1131,5,NA,NA,NA,NA,NA,NA,NA,NA
2016,1,2,18,4,"2016-02-18","DL",19790,"DL","N992AT",707,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
